date,text,score_label,score_negative,score_neutral,score_positive,retweetCount,replyCount,likeCount,quoteCount,robertuito_7,robertuito_214,robertuito_231,robertuito_244,robertuito_298,robertuito_311,robertuito_328,robertuito_373,robertuito_551,robertuito_625,robertuito_650
2024-07-29,arbolitos llorando pq pese boric hace derecha quiere aún apoyan delirante,0.94587904214859,0.94587904214859,0.0451689474284648,0.0089518884196877,5,0,12,0,-0.2535138428211212,0.9193660020828248,1.4029443264007568,-0.3740793168544769,-0.1345643997192382,0.364817351102829,-0.5827230215072632,-0.2497027367353439,-0.4255237877368927,0.4466496109962463,0.2359180897474289
2024-07-29,comunistas muerteque pudra carcel daño causadoa pesar haber protegido boric ylos comunistas,0.8489999771118164,0.8489999771118164,0.1214770749211311,0.0295229759067296,8,0,7,0,0.3558044135570526,0.8887017369270325,0.6368420720100403,0.5457928776741028,-0.523876428604126,0.242541491985321,0.1580762863159179,0.1349131911993026,0.736241340637207,0.0446962565183639,0.6764974594116211
2024-07-29,aceptan expulsiones fiscal venezuela culpa chile muerte tte ojeda diosdado trata bobo boric canciller venezolano hace callar boric deportaron senadores chilenos cortan relaciones chile gobierno cobarde,0.8862690925598145,0.8862690925598145,0.1016584038734436,0.0120724299922585,36,8,33,1,0.3046572804450989,0.1657406836748123,1.530961036682129,-0.1554440110921859,-0.6399654150009155,0.018413808196783,-0.3796143233776092,-0.1545439064502716,0.3461946249008178,0.1414196193218231,0.9693524241447448
2024-07-29,muestra tele gobierno callado principal evasor boric delincuentes,0.8592880368232727,0.8592880368232727,0.102481834590435,0.0382300950586795,2,0,4,0,0.1961002200841903,1.6923035383224487,0.4453258216381073,0.3250308036804199,-0.2523596882820129,0.1925916671752929,0.3097336590290069,0.7356500029563904,-0.3974658250808716,0.9404932260513306,0.0150000611320137
2024-07-29,ladrona terrorista privilegiada apitutada régimen boric incumpliendo ley ignora detención domiciliaria usa recursos nombre chile apoyar mentir perpetuar comunista asesino maduro cárcel muchas décadas,0.909768044948578,0.909768044948578,0.076834000647068,0.01339793484658,102,10,132,2,0.2512369155883789,0.8553684949874878,0.7192931175231934,0.0482448376715183,-0.7403051257133484,-0.3106602132320404,-0.3909827470779419,0.1354623585939407,-0.0898647904396057,-0.2212931811809539,1.13309907913208
2024-07-29,tibios cuidando gobierno boric carácter fascistoide fraude gobierno boric,0.8365238308906555,0.8365238308906555,0.141962930560112,0.0215132683515548,0,0,0,0,0.2547444701194763,0.599073052406311,1.4214965105056765,-0.2210516482591629,-0.5102342963218689,-0.2909232079982757,-0.553963303565979,0.1631731986999511,0.1571928709745407,0.1759131699800491,0.4411754608154297
2024-07-29,partido comunista chileno cuadra dictadura nicolás maduro gabriel boric ve obligación sacarlos gobierno automáticamente gobierno chile pasa cómplice dictadura sanguinaria,0.8257388472557068,0.8257388472557068,0.1521639376878738,0.022097198292613,2375,408,4661,125,0.5396612286567688,-0.0006393432850018,1.4488961696624756,0.2730678915977478,-0.656423032283783,-0.0583822391927242,-0.7974310517311096,-0.244436115026474,0.0791560187935829,0.0074248649179935,1.3582284450531006
2024-07-29,recuerdo kast discurso cierre primera vuelta dijo textual gabriel boric mala persona malas junta mismas malas junta sacado relucir toda careta antidemocrática bien chile pc debe salir gobierno,0.9035755395889282,0.9035755395889282,0.0822233855724334,0.0142011037096381,98,3,126,1,0.3869234621524811,0.4059233069419861,0.8030689358711243,0.3965657353401184,-0.1669604480266571,-0.0605374462902545,-0.307148814201355,-0.1019539460539817,0.6787768602371216,0.1575549393892288,0.5316751599311829
2024-07-29,presidente boric eligió hace tiempo pertenecer vida comunismo,0.5200532078742981,0.5200532078742981,0.4311792552471161,0.0487675219774246,0,0,0,0,0.3804261684417724,0.0270290188491344,1.6379642486572266,0.2485012710094452,-0.3402828276157379,-0.0768176913261413,-0.7551218867301941,-1.2533996105194092,0.576931357383728,1.162786841392517,1.543718338012695
2024-09-23,presidente boric nueva york participar asamblea general onu infórmate acá,0.7659979462623596,0.05454932898283,0.7659979462623596,0.1794527620077133,64,62,293,5,0.0378200151026248,-1.0067778825759888,1.4171751737594604,0.2075628191232681,-0.8020983338356018,-0.1972704380750656,-0.5751530528068542,-0.0946956574916839,1.4927278757095337,1.019921898841858,1.1371593475341797
2024-09-23,tercera semana septiembre pt aprueba pt desaprueba gestión presidente boric datos lugar,0.4849319458007812,0.4849319458007812,0.463252454996109,0.0518156811594963,56,98,126,17,0.1575299501419067,-0.3826738595962524,1.4109675884246826,0.0399990491569042,-0.558506190776825,0.1564080566167831,-0.3620516359806061,-0.3148936927318573,0.8752197027206421,0.2378874123096466,0.1960624009370803
2024-09-23,orgullosa desaprueba nefasto ineficiente ignorante gobierno gabriel boric,0.8818066120147705,0.8818066120147705,0.0995733141899108,0.0186200831085443,213,4,931,7,-0.225122183561325,0.4498707354068756,1.279253005981445,-0.0013935629976913,-0.5457457304000854,0.2097025960683822,-0.1915346533060073,0.7819370031356812,0.4349686801433563,-0.3580002784729004,0.2632944881916046
2024-09-23,extrañan pantalla verdaderos periodistas jorge ortiz capaz decirle verdades frente políticos corruptos rafael correa jorge glas aunque cueste persecuciones mentiras narco ñañon boscan peste,0.7058684229850769,0.7058684229850769,0.2490525841712951,0.0450789742171764,543,101,941,9,-0.1981164515018463,1.1516720056533811,0.6416440606117249,0.6186686754226685,0.0764966458082199,0.2051225751638412,-0.0645844638347625,0.388664573431015,-0.2589665353298187,0.2356626689434051,0.3547868728637695
2024-09-23,según chilenos asegura boric saco weas jaja colocolo,0.6604577302932739,0.6604577302932739,0.2444555908441543,0.0950867235660553,362,56,1026,10,-0.0574748963117599,0.3828140199184418,1.2001506090164185,0.1399243324995041,-0.1832547038793563,-0.5145311951637268,-0.903527855873108,0.750266969203949,0.8492990136146545,0.876643717288971,1.0032832622528076
2024-09-23,presidente gabriel boric ejemplo transparencia humildad lucha,0.780011773109436,0.0466102436184883,0.173377975821495,0.780011773109436,1,0,11,0,0.337718516588211,0.1430889070034027,1.6747207641601562,0.3273654282093048,0.2878981232643127,-0.4991530776023865,0.0533432289958,-0.2156628519296646,0.887787401676178,-0.0035722558386623,0.8732837438583374
2024-09-23,gabriel waterfront outfit couldve been something like this,0.4497783780097961,0.1445715576410293,0.4056499898433685,0.4497783780097961,45,14,666,6,-0.0430555529892444,0.878620982170105,0.0169485360383987,0.5976380109786987,0.2961458563804626,0.0641253516077995,-0.3125059604644775,-0.0527018830180168,0.3424177169799804,-0.8448950052261353,-0.1747980862855911
2024-09-23,fiesta patrias sangrientas historia gabriel boric pasea calles viña mar relajado,0.4791971147060394,0.4791971147060394,0.4160946309566498,0.1047082468867302,5,0,3,0,-0.0446579419076442,0.120414912700653,1.147993564605713,0.0992173627018928,-0.6961562633514404,-0.3397140800952911,-0.4093560576438904,0.2687223553657532,0.847343921661377,0.4019717872142792,0.221565693616867
2024-09-23,cadem desaprueba forma presidente boric conduciendo gobierno,0.6587347388267517,0.6587347388267517,0.3028959035873413,0.0383693985641002,216,217,763,30,-0.1392792761325836,0.260106086730957,1.7061041593551636,0.1030035018920898,-0.3244039416313171,-0.0471435226500034,-0.4407413899898529,-0.1599169671535492,0.8714016079902649,-0.5617779493331909,0.5011045932769775
2024-09-23,porqué derechita traidora vende patria hace acusación constitucional boric notable abandono deberes ven gobierno comunistas destruyendo país xl,0.951481282711029,0.951481282711029,0.0433500371873378,0.005168717354536,567,92,884,19,0.4323430955410003,0.6230396032333374,0.923290491104126,0.3950575590133667,-0.3226431012153625,0.2456565052270889,0.0871403291821479,-0.1052169576287269,0.5006366968154907,0.6447951793670654,0.7346020340919495
2024-09-23,vengo recordar senado falta voto declarar gabriel boric persona incapacidad mental gobernar existe oposición hacer,0.9075184464454652,0.9075184464454652,0.0845527946949005,0.007928711362183,60,2,94,1,0.4415972232818603,0.6561051607131958,0.9374931454658508,0.6171356439590454,0.7519949674606323,0.049380924552679,-0.1912166029214859,-0.2853419482707977,0.8585203886032104,0.2894864976406097,0.9247618913650512
2024-09-23,saben mentira boric ningún titulo años gobierno conseguido merluzo peor presidente historia último ganado honores saco weas cagamos asamblea general onu,0.9273271560668944,0.9273271560668944,0.0614033341407775,0.0112694855779409,90,8,167,3,0.0712985694408416,0.9348536729812622,1.0279932022094729,0.5977798700332642,0.3354765474796295,-0.0792397558689117,-0.3399402499198913,0.6336055397987366,0.4026467502117157,-0.0892544165253639,0.2899537682533264
2024-09-23,ubilla boric onu casi salvador mundo logrará,0.6402021050453186,0.2431589812040329,0.6402021050453186,0.1166389212012291,68,161,307,12,0.5707756876945496,-0.2283574491739273,1.4565776586532593,0.1302861422300338,-0.1720293760299682,-0.0983768701553344,-0.5367216467857361,-0.7678249478340149,0.9111526608467102,1.025775909423828,0.6706245541572571
2024-09-23,gabriel boric presidente dicen doctrina tohánuevamente delincuentes estándar pueden matar persona normal insólito,0.616549015045166,0.616549015045166,0.3451161980628967,0.0383348241448402,0,0,0,0,0.2490985244512558,0.2046823352575302,1.0047988891601562,0.0204517152160406,-0.3041257560253143,-0.1172389462590217,-0.0600152760744094,-0.1294746845960617,0.7482736706733704,0.3499047458171844,0.9803745746612548
2024-09-23,quieren saber gabriel boric asamblea general onu continuar pacto inició rata comunista bachelet destruir chile nueva york canal,0.674964964389801,0.674964964389801,0.2914570271968841,0.0335779599845409,193,25,188,9,0.5751312971115112,-0.1824137419462204,1.122220516204834,0.3096984326839447,-0.8899774551391602,-0.4545269608497619,-0.7034307718276978,0.0657818093895912,0.5501112937927246,0.2319120913743972,1.3341761827468872
2024-09-23,declaración pública comunidad judía chile reunión gabriel boric mahmud abbas,0.710565447807312,0.1393523216247558,0.710565447807312,0.1500822305679321,349,0,589,54,0.3720161318778991,1.077114224433899,1.4285125732421875,0.1343887150287628,-0.3149738311767578,0.0617593079805374,-0.2082888334989547,0.2001474946737289,1.768329620361328,-0.2560614049434662,0.9914671182632446
2024-09-23,presidente boric hablára asamblea general onu vivo,0.7576395869255066,0.0755425095558166,0.7576395869255066,0.1668179184198379,2,16,9,0,0.1369484961032867,-0.1294677108526229,1.2772339582443235,-0.165425106883049,-0.6192131638526917,-0.2812048196792602,-0.6149401068687439,-0.8882690668106079,0.668960690498352,0.7624484896659851,0.8113927841186523
2024-09-23,reuní nueva york presidente palestino mahmoud abbas manifesté posición país reiteramos apoyo irrestricto existencia reconocimiento palestina comunidad internacional solución do hacemos llamado cese fuego inmediato liberación inmediata incondicional rehenes hamas israel cumpla obligaciones bajo convención genocidio latinoamérica gaza mundo chile siempre abogará defensa derechos humanos,0.6365782618522644,0.1805460005998611,0.6365782618522644,0.182875707745552,2002,1474,11005,254,0.0675100907683372,0.5286024212837219,1.001570463180542,-0.3244612514972687,-0.2364579439163208,0.4921295046806335,-0.1965910792350769,-0.0319994986057281,0.512494683265686,0.8164341449737549,0.4701693654060364
2024-09-23,pdte gabriel boric reune presidente palestina mahmoud abbas reafirma compromiso chile fin ocupación genocidio palestino israel debe detener masacre cobra mil muertos mayoría mujeres niños,0.5863758325576782,0.5863758325576782,0.3177407085895538,0.0958834365010261,153,0,420,8,0.2187283933162689,0.2831000983715057,1.1845877170562744,0.1590207517147064,-0.3711631000041961,-0.1663783639669418,-0.4415370523929596,-0.1259941905736923,1.342474341392517,0.0546391904354095,0.61428302526474
2024-09-23,bukele george soros primera visita recibió sánchez presidente quién eligió soros dictar leyes políticas públicas soros compinches chocaron muro ladrillos salvador nadie cree mentiras,0.6548467874526978,0.6548467874526978,0.3109723627567291,0.0341807641088962,4457,62,12980,58,-0.1093952879309654,0.5817611813545227,0.1336747407913208,0.2912450134754181,-0.4317764341831207,-0.5999862551689148,-0.6120584011077881,-0.062253713607788,0.1161076724529266,0.4323992133140564,1.0605672597885132
2024-09-23,última edición encuesta plaza pública cadem reveló aprueba forma presidente gabriel boric conduciendo gobierno aprueba desaprueba,0.61860191822052,0.2851916849613189,0.61860191822052,0.0962063819169998,6,0,4,0,-0.1370102018117904,-0.1598615497350692,1.1880818605422974,-0.0492542423307895,-0.894245982170105,-0.342122346162796,-0.5704233646392822,0.1248819082975387,1.039178490638733,-0.1677649468183517,0.7505090236663818
2024-09-23,parada militar davor gjuranovic periodista tvn generó rechazo transversal mencionar pinochet comentaba presencia león sobrino presidente boric palco honor voz sobran daniel stingo claro crítica patético capaz decir pinochet dictador opinas deja comentario,0.8286696672439575,0.8286696672439575,0.1551312953233719,0.0161991063505411,15,6,60,0,-0.3851667642593384,0.5997892022132874,0.9304714798927308,0.0713211074471473,-0.620441198348999,-0.2236388474702835,-0.5465652942657471,0.0801624283194542,0.4312647581100464,0.3996882140636444,0.7697218060493469
2024-09-23,guatemala socio antiguo chile centroamérica junto presidente reunimos fortalecer lazos materias económicas culturales respeto derechos humanos,0.5573569536209106,0.0561689510941505,0.5573569536209106,0.3864741027355194,565,248,4167,47,0.6983252763748169,0.4456786215305328,1.135451316833496,0.4220582842826843,-0.1304458230733871,-0.417809396982193,0.0137598933652043,0.0403949730098247,0.4280842840671539,1.0216516256332395,0.8777887225151062
2024-09-23,gabriel boric referente latinoamericano izquierda democrática,0.6127180457115173,0.0731165558099746,0.3141654133796692,0.6127180457115173,5,2,31,0,0.3259719312191009,0.7883809804916382,1.2910624742507937,0.2912993431091308,-0.2089024186134338,-0.5102418065071106,-0.5406706929206848,-0.590886116027832,0.6527860760688782,-0.3567755222320556,0.6974949836730957
2024-09-23,recently thought about how different ultrakill artist draw gabriel helmet do you guy think hed do whatever this is,0.6147974729537964,0.2969571352005005,0.6147974729537964,0.0882454141974449,108,11,537,2,-0.1943314969539642,0.9774650931358336,0.1597364246845245,0.5979262590408325,0.2857024073600769,-0.2831756472587585,-0.6019906997680664,0.1371032893657684,-0.4801098108291626,-1.4335345029830933,0.516442060470581
2024-09-23,gabriel boric eeuu dar ninguna declaración menos solución ola asesinatos ocurrido chile fiesta patrias,0.861925482749939,0.861925482749939,0.1212334558367729,0.0168410092592239,18,1,17,1,0.5190584659576416,0.5899312496185303,0.8546052575111389,0.578044056892395,0.2023696452379226,-0.2800477743148803,-0.4971371293067932,-0.3748415112495422,0.8535188436508179,0.3776907324790954,0.7439640760421753
2024-09-23,presidente boric habla onu vivo,0.6259965300559998,0.1950808614492416,0.6259965300559998,0.1789225339889526,5,12,9,0,0.4353876113891601,0.2443914711475372,1.857075810432434,-0.2242017090320587,-0.1789839118719101,-0.5736561417579651,-0.8551325798034668,-0.93671852350235,0.8396192193031311,0.6465057134628296,0.8430735468864441
2024-09-23,dicen netanyahu extremadamente preocupado declaraciones gabriel boric onu reunión presidente autoridad palestina comer dormir pensar arremetida líder talla mundial gabriel boric,0.6593950390815735,0.6593950390815735,0.3068614304065704,0.0337435267865657,42,27,120,4,0.2153058052062988,0.0315389968454837,1.215767741203308,0.0568702407181263,-0.5692892670631409,0.2039711624383926,-0.1794853657484054,-0.1957961618900299,0.932662308216095,0.0637426152825355,1.016509175300598
2024-09-23,bien hablando presidente boric onu onu debe actualizarse países eeuu deben tener derecho veto casos palestina,0.5451935529708862,0.2128758281469345,0.5451935529708862,0.241930603981018,54,2,139,1,0.5224164724349976,-0.6509703397750854,1.2733179330825806,0.0281864516437053,-0.6349645853042603,0.2782643735408783,-0.607113242149353,-0.2415588796138763,0.8085007667541504,0.678300678730011,1.0052287578582764
2024-09-23,presidente argentina javier milei reúne inversionistas bolsa nuev york gabriel boric onu viaje absolutamente inútil,0.7644343972206116,0.7644343972206116,0.2110908031463623,0.0244747623801231,83,4,92,3,0.4458193778991699,0.7513294816017151,1.033591389656067,0.2437504976987838,-0.4998739659786224,-0.5232518911361694,-0.1293430477380752,-0.4156201481819153,1.0027635097503662,0.8114215731620789,1.055159568786621
2024-09-23,durísimo boric sufre brutal derrota legal carabineros tras fracaso chong exigen renuncia tohá masacre fiesta patrias,0.9251556992530824,0.9251556992530824,0.0634782090783119,0.0113660730421543,83,2,113,2,-0.0542855821549892,0.129584401845932,1.2840605974197388,0.4175717830657959,-0.3411200642585754,-0.2111400067806244,-0.3088313341140747,-0.3278430700302124,0.840531051158905,0.2407363802194595,0.2203135639429092
2024-09-23,presidente gabriel boric subiendo historia llegando new york welcome to new york taylor version,0.6695694923400879,0.0661974474787712,0.6695694923400879,0.2642330229282379,146,6,1874,44,-0.1442867368459701,0.5388570427894592,1.110850214958191,0.2089577168226242,-0.3609077036380768,-0.4611426293849945,-0.4990453720092773,0.1808622628450393,0.7666967511177063,0.9941390752792358,0.7632349133491516
2024-09-23,presidente boric llama transformar onu nuevas generaciones atentas haciendo aquí,0.4679241776466369,0.0892378240823745,0.4679241776466369,0.4428380131721496,118,221,630,18,0.1111356541514396,0.1453165858983993,1.0073601007461548,0.1714203506708145,-0.5062799453735352,-0.5845242738723755,0.1857692301273346,-0.8690524697303772,0.9677467942237854,0.3679556548595428,0.9424565434455872
2024-09-23,discurso completo revisa palabras presidente gabriel boric cumbre futuro onu,0.5146852135658264,0.1286434084177017,0.5146852135658264,0.356671392917633,0,5,16,0,0.6388620138168335,-0.6549591422080994,1.9255417585372925,0.3682620823383331,0.0235289130359888,-0.8169556260108948,-0.793092668056488,-0.4410175383090973,1.96084725856781,-0.114741027355194,0.7293550372123718
2024-09-23,cortaron remate discurso boric onu ajajaja,0.7267137765884399,0.7267137765884399,0.2546970248222351,0.0185891669243574,374,208,1201,52,0.0349446684122085,0.6438019275665283,1.6196469068527222,0.2612894773483276,0.0034418983850628,-0.2073722928762436,-0.6802123785018921,0.1357806324958801,0.7808065414428711,1.0548850297927856,0.3695153594017029
2024-09-23,gavi i want to get surgery already and thats it roberto it will be ok everything will be ok,0.6560901999473572,0.03830486536026,0.305604875087738,0.6560901999473572,206,4,6063,16,-0.2338316589593887,-0.0962520390748977,0.0509115420281887,0.1763935536146164,-0.262208491563797,-0.1478109955787658,-0.367301195859909,0.120732843875885,0.3712441325187683,-0.6698909401893616,0.115635372698307
2024-09-23,llega indignar boric disfruta deum xqrezan x usa artículos devocionales recursos políticos nulidades eclesiásticas ángela vivanco quejemos cinismo cultural ético dchile mon molesta,0.9089460968971252,0.9089460968971252,0.082643449306488,0.0084105217829346,7,1,15,1,0.0819127187132835,0.6025383472442627,1.203008055686951,0.0528747253119945,-0.464580625295639,-0.2614306807518005,-0.0375234708189964,0.3022942841053009,0.6802389621734619,0.488415777683258,0.4434181451797485
2024-09-23,boric onu discurso ideológico apuntando redistribución riqueza lenta implementación objetivos desarrollo sostenible pidió actualizar rol naciones unidas hecho mundo existe,0.5548366904258728,0.2829872071743011,0.5548366904258728,0.1621761471033096,112,153,128,29,0.7837538123130798,0.6131206154823303,1.3209762573242188,0.2958797216415405,-0.1467293798923492,-0.8383055329322815,-0.4893049895763397,-0.2531938850879669,0.1695563942193985,0.3850212693214416,0.749871551990509
2024-09-23,ricardo yáñez formalizado octubre juzgado garantía santiago rechazó posponer fecha formalización general director carabineros ricardo yáñez delitos omisivos estallido social quedan días yáñez renuncia boric paseo,0.6962325572967529,0.6962325572967529,0.2585899233818054,0.0451775826513767,28,2,23,2,0.1059470772743225,0.1038514152169227,1.214904546737671,0.21945121884346,0.172689139842987,0.063854232430458,-0.4126919507980346,-0.2932100594043731,0.5881304740905762,-0.2686015367507934,0.5906326174736023
2024-09-23,nueva york presidente boric presidente palestino mahmoud abbas reafirmó postura chile apoyo firme incondicional reconocimiento palestina comunidad internacional abogando solución basada do,0.5907352566719055,0.1369650810956955,0.5907352566719055,0.2722996771335602,26,10,96,2,0.1361875236034393,0.1044262275099754,1.2139602899551392,-0.0221767034381628,-0.5154538750648499,0.2552999556064605,-0.3962091505527496,-0.0602580532431602,0.8567810654640198,0.2076149433851242,0.4715644419193268
2024-09-23,chile promotor relación birregional unión europea comprometidos cumplimiento acuerdos iii cumbre jefes gobierno celaceu buscando continuar trabajando desafíos globales enfrentamos torno democracia derechos humanos marco reunimos presidenta comisión europea cuya gestión consolidado logros patentes adopción acuerdo marco avanzado chile unión europea daremos impulso lazos económicos comerciales políticos culturales,0.594521164894104,0.0658488720655441,0.594521164894104,0.339629977941513,274,314,1298,39,0.5280132293701172,0.3285492360591888,1.3931972980499268,0.2165267616510391,-0.3417025804519653,-0.1640385389328003,-0.2209441214799881,-0.2259460836648941,0.0708083808422088,0.5034587979316711,0.4419209957122803
2024-09-23,señores después gobierno comprara encuestadora,0.5496867299079895,0.5496867299079895,0.4352688789367676,0.0150443976745009,21,2,20,0,0.3010939955711365,0.3031709492206573,0.7882705926895142,0.3968527615070343,-0.1364293396472931,0.2254299819469452,-0.2495062351226806,-0.161943107843399,0.0444074943661689,0.4651859402656555,0.3499344885349273
2024-09-23,pueblo chileno engañado haría constitución base truncaron famoso acuerdo paz propuesto derecha gabriel boric momento tejió trampa dejar chile nva constitución,0.9081133604049684,0.9081133604049684,0.0824543014168739,0.0094322729855775,6,0,8,1,0.2689422965049743,0.6502346396446228,0.7169076204299927,0.3581984043121338,-0.6118904948234558,-0.8316704630851746,-0.8260030746459961,-0.5312150120735168,0.2342751771211624,0.764649510383606,1.233299970626831
2024-09-23,nunca visto odio prensa presidente república hollman morris gerente rtvc presidente gustavo petro detalles,0.4927984178066253,0.4927984178066253,0.4116149246692657,0.0955866351723671,1475,967,3570,68,0.2832105755805969,0.7320582270622253,0.3846197724342346,0.5256768465042114,-0.0147462515160441,-0.5243487358093262,-0.761741042137146,-0.226252868771553,0.512701153755188,-0.0055866809561848,0.77227783203125
2024-09-23,marcela cubillos millones hacer weá,0.698032796382904,0.698032796382904,0.2367573529481887,0.0652098208665847,6,2,10,1,0.1517922282218933,0.6584361791610718,0.0012403090950101,0.4314420223236084,0.6773529052734375,0.1594646722078323,-0.6083210706710815,-0.0883599072694778,0.6069897413253784,-0.0822747647762298,0.9845754504203796
2024-09-23,entonces boric emplazó usa,0.7151021957397461,0.238471046090126,0.7151021957397461,0.0464268028736114,1,1,2,0,-0.0878028720617294,0.7686562538146973,0.7425857782363892,0.1482699960470199,-0.0962565168738365,0.5891367197036743,-0.7226629853248596,-0.0595888718962669,0.4301294088363647,0.48027503490448,0.907787561416626
2024-09-23,gabriel boric reúne presidentes potencias mundiales palestina guatemala javier milei alcanza reunirse empresario medio pelo elon motzz avanzamos,0.6862615346908569,0.1423755139112472,0.6862615346908569,0.1713629066944122,531,172,2385,28,0.0527446828782558,0.9052776098251344,1.028712034225464,0.4347365498542785,-0.0527118220925331,-0.444080650806427,-0.3391578495502472,-0.2333822548389434,0.951814353466034,0.35112264752388,0.8064181208610535
2024-09-23,presidente chile abrazando terrorismo asco,0.9554932713508606,0.9554932713508606,0.0342397317290306,0.0102668842300772,1,2,3,0,-0.1493493169546127,-0.2638898491859436,1.5333009958267212,0.571860671043396,-0.4000251889228821,-0.1277385652065277,-0.2943244576454162,-0.0621717311441898,0.2400324344635009,0.5870502591133118,0.4462054371833801
2024-09-23,gabriel boric discurso onu totalmente lleno ideología,0.7172242403030396,0.7172242403030396,0.2327185869216919,0.0500571615993976,23,11,21,1,0.2380082607269287,0.6676100492477417,1.617567539215088,0.0483772680163383,0.2233446687459945,-0.5499317646026611,-0.7853861451148987,-0.1938128620386123,0.826221764087677,-0.0016071597347036,0.830522894859314
2024-09-23,ahorala nueva normalidad ocurrió demasiado sábado pendejo años mato amigo salio libreta pendejos sublevados,0.936247706413269,0.936247706413269,0.059125330299139,0.0046270377933979,25,3,22,2,-0.3074250519275665,0.9885659217834472,0.3509370386600494,-0.2743619382381439,-0.5367943048477173,0.2973466217517853,0.2778536975383758,0.3766579926013946,-0.515144407749176,0.9318245649337769,0.0228945463895797
2024-09-23,gobierno boric importa ma pasa gaza ocurre chile portonazos encerronas semana septiembre ma sangriento historia preocupa ma ocurre medio oriente,0.9523701667785645,0.9523701667785645,0.0416727662086486,0.005957072135061,88,6,84,3,0.5188606381416321,0.0817271322011947,1.0468711853027344,-0.1498702615499496,-0.804774820804596,-0.2906601428985595,-0.3626039624214172,0.1861717849969864,0.3265250921249389,0.5719481110572815,0.2528600096702575
2024-09-23,sorpresa molestia reaccionaron diputados partido republicano adopción llamado pacto futuro domingo tarde naciones unidas acto preparatorio reuniones asamblea general onules dije boric firmaba loca,0.7459605932235718,0.1632810980081558,0.7459605932235718,0.0907583087682724,12,1,6,0,0.1188036799430847,-0.5547796487808228,1.1577767133712769,0.076425053179264,-0.5000559091567993,0.0059153265319764,-0.1266777664422989,-0.5865433812141418,1.1642930507659912,0.7969663143157959,1.1725687980651855
2024-09-23,alejandra matus escribio libro negro justicia baso historia real hermano jean pierre matus agenda hermosilla canal fraude amplio tren aragua región metropolitana asamblea general onu boric catalina pérez,0.6861510872840881,0.2514265775680542,0.6861510872840881,0.0624223873019218,23,1,20,0,-0.2785223424434662,0.2588261365890503,1.0815942287445068,0.4929660260677337,-0.3344398140907287,-0.5502502918243408,-0.2971359491348266,0.2527816295623779,0.5431553721427917,0.0329406410455703,0.8773545026779175
2024-09-23,basta niñitos disfrazados boric,0.7866768836975098,0.7866768836975098,0.1788285374641418,0.0344945825636386,1,0,2,0,-0.0386145450174808,0.7785391211509705,0.5027169585227966,-0.0382895357906818,0.2694473564624786,-0.8196815252304077,-0.2373297810554504,0.3888895809650421,-0.430363655090332,0.3847051858901977,0.7750411033630371
2024-09-23,señores boric mentiroso compulsivo marxista llegó presidencia validando extremum violencia celebra asesinato democracia senador jaime guzmán además visitó francia asenino ricardo palma miserable,0.9350439310073853,0.9350439310073853,0.0546432174742221,0.0103127928450703,94,8,74,1,0.0196751970797777,1.101865291595459,0.9154576659202576,0.3003408908843994,-0.254667729139328,-0.60451340675354,-0.2909427583217621,0.0592547990381717,0.3408463299274444,0.4787943363189697,0.9701948761940002
2024-09-23,agrava situación marcela cubillos tras reportaje academicos us afirman cubillos nunca clases además aseguran permiso laboral trabajar extranjero existe fantasmas sueldo boric,0.810009241104126,0.810009241104126,0.1776306927204132,0.0123600382357835,1347,71,1830,31,0.382672905921936,0.8235871195793152,1.375959873199463,0.0356437303125858,-0.1017869114875793,-0.0260141119360923,-0.3451700210571289,-0.5466675758361816,0.8275933861732483,-0.1977005898952484,0.5738340020179749
2024-09-23,muestran medios tradicionales tampoco tema onu presidente chile gabriel boric cúpula hierro acción norte israel hace minutos salvando vida mile civiles israelíes fuente,0.6006109118461609,0.6006109118461609,0.3425124883651733,0.0568765997886657,3,1,3,0,0.3634789586067199,0.8376211524009705,1.3045768737792969,0.2715328931808471,-0.3208329975605011,-0.1021884009242057,-0.2615250945091247,0.0543113909661769,0.6921294331550598,0.2026863247156143,0.5433177351951599
2024-09-23,pensar gobierno encabezado boric socios cpmunistas vallejoscariola tildaron asesino momento ninguna disculpa boricvallejo cariola demuestra inmoralidad odio enseguecido,0.9292235970497132,0.9292235970497132,0.0621695257723331,0.0086068715900182,54,1,77,0,-0.1237359195947647,0.7589192986488342,0.9374731779098512,0.2842513024806976,-0.1565510034561157,0.0230172406882047,-0.1409382820129394,0.0171490237116813,0.5802596807479858,0.3635133504867553,0.4126760959625244
2024-09-23,representante casa blanca detalla preocupación política exterior boric israel,0.5733201503753662,0.2952873408794403,0.5733201503753662,0.131392553448677,263,79,292,18,0.9850426316261292,-0.4446300566196441,1.583654284477234,0.1389512419700622,-0.8208215236663818,-0.1592068523168563,-0.0363195836544036,-0.2511630952358246,0.6412526965141296,0.9336628913879396,0.960949718952179
2024-09-23,quién redactó pacto futuro nadie sabe quién acordó boric respaldar nadie sabe sabemos resultará buen negocio deje presidente,0.5952805876731873,0.3542942404747009,0.5952805876731873,0.0504251532256603,207,36,277,4,1.0087987184524536,0.3620739281177521,0.6336837410926819,0.5507152676582336,-0.0057459622621536,0.1412374377250671,-0.4288768768310547,-0.4738424122333526,0.7306385636329651,0.6062303185462952,0.9002385139465332
